Number,Meaning,DrawDate,DrawID,PrizeType,PrizeDesc,PrizeDescZh
0935,Deformed Tiger,17/03/2018,978/18,C,CONSOLATION PRIZE,安慰奖
0935,Deformed Tiger,17/12/1987,151/87,C,CONSOLATION PRIZE,安慰奖
0935,Deformed Tiger,20/02/2010,529/10,S,SPECIAL PRIZE,特别奖
0935,Deformed Tiger,21/03/2015,434/15,S,SPECIAL PRIZE,特别奖
0935,Deformed Tiger,24/04/1999,049/99,C,CONSOLATION PRIZE,安慰奖
0935,Deformed Tiger,25/06/2005,076/05,S,SPECIAL PRIZE,特别奖
0935,Deformed Tiger,27/10/1985,081/85,C,CONSOLATION PRIZE,安慰奖
0935,Deformed Tiger,30/10/2013,185/13,S,SPECIAL PRIZE,特别奖
0936,Deer With Deformed Horns,01/05/2002,052/02,S,SPECIAL PRIZE,特别奖
0936,Deer With Deformed Horns,02/05/2012,918/12,C,CONSOLATION PRIZE,安慰奖
0936,Deer With Deformed Horns,02/11/2021,604/21,S,SPECIAL PRIZE,特别奖
0936,Deer With Deformed Horns,04/06/2006,067/06,S,SPECIAL PRIZE,特别奖
0936,Deer With Deformed Horns,05/08/1998,093/98,1,1ST PRIZE,首奖
0936,Deer With Deformed Horns,06/10/1985,072/85,C,CONSOLATION PRIZE,安慰奖
0936,Deer With Deformed Horns,07/05/2011,744/11,S,SPECIAL PRIZE,特别奖
0936,Deer With Deformed Horns,07/11/1999,134/99,S,SPECIAL PRIZE,特别奖
0936,Deer With Deformed Horns,11/10/2025,269/25,S,SPECIAL PRIZE,特别奖
0936,Deer With Deformed Horns,12/07/1995,083/95,S,SPECIAL PRIZE,特别奖
0936,Deer With Deformed Horns,16/11/1992,138/92,S,SPECIAL PRIZE,特别奖
0936,Deer With Deformed Horns,19/08/2020,393/20,C,CONSOLATION PRIZE,安慰奖
0936,Deer With Deformed Horns,23/03/1991,035/91,S,SPECIAL PRIZE,特别奖
0936,Deer With Deformed Horns,23/08/1995,101/95,3,3RD PRIZE,三奖
0936,Deer With Deformed Horns,23/12/2009,500/09,S,SPECIAL PRIZE,特别奖
0936,Deer With Deformed Horns,24/09/1995,115/95,S,SPECIAL PRIZE,特别奖
0936,Deer With Deformed Horns,24/11/2024,125/24,S,SPECIAL PRIZE,特别奖
0936,Deer With Deformed Horns,26/04/2000,051/00,2,2ND PRIZE,二奖
0936,Deer With Deformed Horns,28/11/1999,143/99,S,SPECIAL PRIZE,特别奖
0937,Deformed Small Bird,03/12/1997,145/97,C,CONSOLATION PRIZE,安慰奖
0937,Deformed Small Bird,08/11/2003,134/03,C,CONSOLATION PRIZE,安慰奖
0937,Deformed Small Bird,09/10/2019,251/19,S,SPECIAL PRIZE,特别奖
0937,Deformed Small Bird,17/02/2013,062/13,C,CONSOLATION PRIZE,安慰奖
0937,Deformed Small Bird,22/03/2000,036/00,C,CONSOLATION PRIZE,安慰奖
0937,Deformed Small Bird,24/06/1995,075/95,S,SPECIAL PRIZE,特别奖
0937,Deformed Small Bird,25/10/1998,128/98,C,CONSOLATION PRIZE,安慰奖
0937,Deformed Small Bird,27/08/2017,875/17,S,SPECIAL PRIZE,特别奖
0937,Deformed Small Bird,28/01/2007,012/07,C,CONSOLATION PRIZE,安慰奖
0937,Deformed Small Bird,30/06/2002,078/02,C,CONSOLATION PRIZE,安慰奖
0937,Deformed Small Bird,31/05/2008,234/08,S,SPECIAL PRIZE,特别奖
0938,Deformed Tooth,06/09/1995,107/95,C,CONSOLATION PRIZE,安慰奖
0938,Deformed Tooth,16/04/2008,215/08,C,CONSOLATION PRIZE,安慰奖
0938,Deformed Tooth,16/12/2017,931/17,S,SPECIAL PRIZE,特别奖
0938,Deformed Tooth,18/09/2010,630/10,S,SPECIAL PRIZE,特别奖
0938,Deformed Tooth,19/08/1991,099/91,C,CONSOLATION PRIZE,安慰奖
0938,Deformed Tooth,21/02/1998,022/98,C,CONSOLATION PRIZE,安慰奖
0938,Deformed Tooth,22/07/2001,087/01,S,SPECIAL PRIZE,特别奖
0938,Deformed Tooth,23/07/1988,088/88,C,CONSOLATION PRIZE,安慰奖
0938,Deformed Tooth,25/10/2015,539/15,S,SPECIAL PRIZE,特别奖
0938,Deformed Tooth,26/04/2026,360/26,C,CONSOLATION PRIZE,安慰奖
0938,Deformed Tooth,27/02/2019,149/19,C,CONSOLATION PRIZE,安慰奖
0938,Deformed Tooth,30/08/1993,104/93,S,SPECIAL PRIZE,特别奖
0939,Selling Chicken,01/11/1997,131/97,C,CONSOLATION PRIZE,安慰奖
0939,Selling Chicken,10/12/2011,847/11,S,SPECIAL PRIZE,特别奖
0939,Selling Chicken,11/10/2000,123/00,S,SPECIAL PRIZE,特别奖
0939,Selling Chicken,18/02/1988,021/88,S,SPECIAL PRIZE,特别奖
0939,Selling Chicken,21/07/1994,087/94,S,SPECIAL PRIZE,特别奖
0939,Selling Chicken,22/10/1997,127/97,C,CONSOLATION PRIZE,安慰奖
0939,Selling Chicken,22/10/2025,274/25,C,CONSOLATION PRIZE,安慰奖
0939,Selling Chicken,28/05/2000,065/00,1,1ST PRIZE,首奖
0940,Defaced Playing Cards,02/04/1992,040/92,C,CONSOLATION PRIZE,安慰奖
0940,Defaced Playing Cards,02/07/1988,079/88,C,CONSOLATION PRIZE,安慰奖
0940,Defaced Playing Cards,04/11/1995,132/95,S,SPECIAL PRIZE,特别奖
0940,Defaced Playing Cards,05/07/2014,307/14,C,CONSOLATION PRIZE,安慰奖
0940,Defaced Playing Cards,06/10/1996,120/96,C,CONSOLATION PRIZE,安慰奖
0940,Defaced Playing Cards,13/06/1985,022/85,S,SPECIAL PRIZE,特别奖
0940,Defaced Playing Cards,20/06/1994,074/94,S,SPECIAL PRIZE,特别奖
0940,Defaced Playing Cards,20/11/2005,140/05,C,CONSOLATION PRIZE,安慰奖
0940,Defaced Playing Cards,23/10/2024,110/24,C,CONSOLATION PRIZE,安慰奖
0940,Defaced Playing Cards,28/05/2006,064/06,C,CONSOLATION PRIZE,安慰奖
0941,Deformed Ear,02/04/1987,040/87,S,SPECIAL PRIZE,特别奖
0941,Deformed Ear,02/08/2003,092/03,C,CONSOLATION PRIZE,安慰奖
0941,Deformed Ear,04/02/2020,306/20,2,2ND PRIZE,二奖
0941,Deformed Ear,12/07/2014,310/14,S,SPECIAL PRIZE,特别奖
0941,Deformed Ear,13/01/2019,127/19,S,SPECIAL PRIZE,特别奖
0941,Deformed Ear,15/07/2018,037/18,S,SPECIAL PRIZE,特别奖
0941,Deformed Ear,16/09/2001,111/01,S,SPECIAL PRIZE,特别奖
0941,Deformed Ear,17/03/2021,492/21,3,3RD PRIZE,三奖
0941,Deformed Ear,17/09/2023,929/23,C,CONSOLATION PRIZE,安慰奖
0941,Deformed Ear,19/06/2024,054/24,C,CONSOLATION PRIZE,安慰奖
0941,Deformed Ear,24/05/2017,830/17,1,1ST PRIZE,首奖
0941,Deformed Ear,24/12/2011,853/11,S,SPECIAL PRIZE,特别奖
0941,Deformed Ear,30/05/2021,527/21,C,CONSOLATION PRIZE,安慰奖
0941,Deformed Ear,31/03/2015,439/15,C,CONSOLATION PRIZE,安慰奖
0942,Deformed Rabbit,01/03/1993,026/93,S,SPECIAL PRIZE,特别奖
0942,Deformed Rabbit,10/12/2025,296/25,S,SPECIAL PRIZE,特别奖
0942,Deformed Rabbit,12/02/2011,702/11,C,CONSOLATION PRIZE,安慰奖
0942,Deformed Rabbit,13/04/1992,045/92,3,3RD PRIZE,三奖
0942,Deformed Rabbit,13/11/2019,267/19,S,SPECIAL PRIZE,特别奖
0942,Deformed Rabbit,14/03/2020,323/20,C,CONSOLATION PRIZE,安慰奖
0942,Deformed Rabbit,14/12/1989,149/89,2,2ND PRIZE,二奖
0942,Deformed Rabbit,15/04/1989,045/89,S,SPECIAL PRIZE,特别奖
0942,Deformed Rabbit,16/04/2017,811/17,S,SPECIAL PRIZE,特别奖
0942,Deformed Rabbit,19/09/2010,631/10,S,SPECIAL PRIZE,特别奖
0942,Deformed Rabbit,20/03/2011,720/11,S,SPECIAL PRIZE,特别奖
0942,Deformed Rabbit,21/01/2015,404/15,2,2ND PRIZE,二奖
0942,Deformed Rabbit,22/05/1996,061/96,C,CONSOLATION PRIZE,安慰奖
0942,Deformed Rabbit,23/02/2000,024/00,C,CONSOLATION PRIZE,安慰奖
0942,Deformed Rabbit,24/05/1995,062/95,S,SPECIAL PRIZE,特别奖
0942,Deformed Rabbit,25/09/2005,116/05,C,CONSOLATION PRIZE,安慰奖
0942,Deformed Rabbit,26/02/2000,025/00,1,1ST PRIZE,首奖
0942,Deformed Rabbit,26/07/2026,399/26,S,SPECIAL PRIZE,特别奖
0943,Deformed Nose,05/09/1994,107/94,C,CONSOLATION PRIZE,安慰奖
0943,Deformed Nose,07/11/2012,010/12,C,CONSOLATION PRIZE,安慰奖
0943,Deformed Nose,10/12/2022,800/22,C,CONSOLATION PRIZE,安慰奖
0943,Deformed Nose,12/04/2015,446/15,C,CONSOLATION PRIZE,安慰奖
0943,Deformed Nose,22/01/1995,010/95,S,SPECIAL PRIZE,特别奖
0943,Deformed Nose,23/08/1995,101/95,S,SPECIAL PRIZE,特别奖
0943,Deformed Nose,23/12/1991,153/91,1,1ST PRIZE,首奖
0943,Deformed Nose,29/01/2003,013/03,S,SPECIAL PRIZE,特别奖
0943,Deformed Nose,29/05/1989,064/89,C,CONSOLATION PRIZE,安慰奖
0944,Hairy Hand,01/01/1995,001/95,S,SPECIAL PRIZE,特别奖
0944,Hairy Hand,01/12/1990,144/90,1,1ST PRIZE,首奖
0944,Hairy Hand,02/10/1996,118/96,C,CONSOLATION PRIZE,安慰奖
0944,Hairy Hand,07/04/2010,553/10,C,CONSOLATION PRIZE,安慰奖
0944,Hairy Hand,07/04/2026,351/26,S,SPECIAL PRIZE,特别奖
0944,Hairy Hand,07/06/1990,068/90,S,SPECIAL PRIZE,特别奖
0944,Hairy Hand,07/11/2018,095/18,2,2ND PRIZE,二奖
0944,Hairy Hand,08/12/2021,622/21,S,SPECIAL PRIZE,特别奖
0944,Hairy Hand,09/10/1993,121/93,C,CONSOLATION PRIZE,安慰奖
0944,Hairy Hand,12/08/2009,434/09,S,SPECIAL PRIZE,特别奖
0944,Hairy Hand,13/01/1996,005/96,C,CONSOLATION PRIZE,安慰奖
0944,Hairy Hand,16/05/1985,010/85,C,CONSOLATION PRIZE,安慰奖
0944,Hairy Hand,17/10/1988,125/88,3,3RD PRIZE,三奖
0944,Hairy Hand,20/11/2019,270/19,C,CONSOLATION PRIZE,安慰奖
0944,Hairy Hand,21/09/1996,113/96,1,1ST PRIZE,首奖
0944,Hairy Hand,24/02/1996,023/96,C,CONSOLATION PRIZE,安慰奖
0944,Hairy Hand,24/03/2024,016/24,S,SPECIAL PRIZE,特别奖
0944,Hairy Hand,24/05/2015,466/15,S,SPECIAL PRIZE,特别奖
0944,Hairy Hand,26/08/2000,103/00,C,CONSOLATION PRIZE,安慰奖
0944,Hairy Hand,27/06/2004,077/04,3,3RD PRIZE,三奖
0944,Hairy Hand,30/01/1988,013/88,C,CONSOLATION PRIZE,安慰奖
0945,Scaly Leg,04/04/2000,903/00,S,SPECIAL PRIZE,特别奖
0945,Scaly Leg,06/04/1997,042/97,S,SPECIAL PRIZE,特别奖
0945,Scaly Leg,10/05/2014,281/14,C,CONSOLATION PRIZE,安慰奖
0945,Scaly Leg,10/08/1992,096/92,S,SPECIAL PRIZE,特别奖
0945,Scaly Leg,14/03/1992,032/92,C,CONSOLATION PRIZE,安慰奖
0945,Scaly Leg,14/09/1991,110/91,C,CONSOLATION PRIZE,安慰奖
0945,Scaly Leg,15/10/1987,124/87,S,SPECIAL PRIZE,特别奖
0945,Scaly Leg,16/02/2025,165/25,C,CONSOLATION PRIZE,安慰奖
0945,Scaly Leg,17/09/1994,112/94,S,SPECIAL PRIZE,特别奖
0945,Scaly Leg,18/09/2004,112/04,S,SPECIAL PRIZE,特别奖
0945,Scaly Leg,22/04/2012,914/12,S,SPECIAL PRIZE,特别奖
0945,Scaly Leg,23/03/1991,035/91,1,1ST PRIZE,首奖
0945,Scaly Leg,23/09/2020,409/20,S,SPECIAL PRIZE,特别奖
0945,Scaly Leg,24/10/2015,538/15,S,SPECIAL PRIZE,特别奖
0945,Scaly Leg,26/01/2003,012/03,S,SPECIAL PRIZE,特别奖
0945,Scaly Leg,31/03/1999,039/99,2,2ND PRIZE,二奖
0945,Scaly Leg,31/10/1985,082/85,C,CONSOLATION PRIZE,安慰奖
0946,Odd Shape Pipe,04/02/1993,015/93,C,CONSOLATION PRIZE,安慰奖
0946,Odd Shape Pipe,08/03/2009,360/09,C,CONSOLATION PRIZE,安慰奖
0946,Odd Shape Pipe,09/02/2019,140/19,C,CONSOLATION PRIZE,安慰奖
0946,Odd Shape Pipe,09/09/2009,448/09,3,3RD PRIZE,三奖
0946,Odd Shape Pipe,10/01/2026,310/26,S,SPECIAL PRIZE,特别奖
0946,Odd Shape Pipe,10/05/1986,056/86,1,1ST PRIZE,首奖
0946,Odd Shape Pipe,10/09/2000,110/00,S,SPECIAL PRIZE,特别奖
0946,Odd Shape Pipe,10/11/2019,266/19,C,CONSOLATION PRIZE,安慰奖
0946,Odd Shape Pipe,12/06/1986,070/86,S,SPECIAL PRIZE,特别奖
0946,Odd Shape Pipe,17/07/2012,955/12,S,SPECIAL PRIZE,特别奖
0946,Odd Shape Pipe,18/04/2021,508/21,S,SPECIAL PRIZE,特别奖
0946,Odd Shape Pipe,20/07/2016,674/16,C,CONSOLATION PRIZE,安慰奖
0946,Odd Shape Pipe,30/08/1997,104/97,C,CONSOLATION PRIZE,安慰奖
0947,Deformed Rat,01/12/2013,201/13,S,SPECIAL PRIZE,特别奖
0947,Deformed Rat,03/03/2019,151/19,S,SPECIAL PRIZE,特别奖
0947,Deformed Rat,03/09/2016,696/16,C,CONSOLATION PRIZE,安慰奖
0947,Deformed Rat,06/05/2007,058/07,S,SPECIAL PRIZE,特别奖
0947,Deformed Rat,06/12/2009,492/09,2,2ND PRIZE,二奖
0947,Deformed Rat,07/06/2025,214/25,C,CONSOLATION PRIZE,安慰奖
0947,Deformed Rat,11/04/2012,908/12,S,SPECIAL PRIZE,特别奖
0947,Deformed Rat,12/09/2001,109/01,S,SPECIAL PRIZE,特别奖
0947,Deformed Rat,15/05/2010,571/10,1,1ST PRIZE,首奖
0947,Deformed Rat,15/07/1993,084/93,S,SPECIAL PRIZE,特别奖
0947,Deformed Rat,16/01/2022,640/22,S,SPECIAL PRIZE,特别奖
0947,Deformed Rat,18/03/1993,033/93,S,SPECIAL PRIZE,特别奖
0947,Deformed Rat,30/10/2001,906/01,S,SPECIAL PRIZE,特别奖
0948,Broken Match Stick,01/03/2009,357/09,S,SPECIAL PRIZE,特别奖
0948,Broken Match Stick,04/06/1995,067/95,S,SPECIAL PRIZE,特别奖
0948,Broken Match Stick,06/07/2002,080/02,S,SPECIAL PRIZE,特别奖
0948,Broken Match Stick,07/10/2006,120/06,2,2ND PRIZE,二奖
0948,Broken Match Stick,10/11/2001,134/01,S,SPECIAL PRIZE,特别奖
0948,Broken Match Stick,12/06/1991,904/91,S,SPECIAL PRIZE,特别奖
0948,Broken Match Stick,15/01/1990,007/90,3,3RD PRIZE,三奖
0948,Broken Match Stick,15/05/2011,748/11,1,1ST PRIZE,首奖
0948,Broken Match Stick,15/06/1997,072/97,S,SPECIAL PRIZE,特别奖
0948,Broken Match Stick,18/05/2011,749/11,2,2ND PRIZE,二奖
0948,Broken Match Stick,19/04/2006,047/06,S,SPECIAL PRIZE,特别奖
0948,Broken Match Stick,19/10/2003,126/03,S,SPECIAL PRIZE,特别奖
0948,Broken Match Stick,19/11/2017,918/17,S,SPECIAL PRIZE,特别奖
0948,Broken Match Stick,27/03/1996,037/96,S,SPECIAL PRIZE,特别奖
0948,Broken Match Stick,31/01/1987,014/87,C,CONSOLATION PRIZE,安慰奖
0949,Hugo Boss Branded Goods,02/12/2012,023/12,2,2ND PRIZE,二奖
0949,Hugo Boss Branded Goods,09/02/2011,701/11,S,SPECIAL PRIZE,特别奖
0949,Hugo Boss Branded Goods,09/02/2019,140/19,C,CONSOLATION PRIZE,安慰奖
0949,Hugo Boss Branded Goods,14/06/2014,297/14,C,CONSOLATION PRIZE,安慰奖
0949,Hugo Boss Branded Goods,14/09/1989,110/89,S,SPECIAL PRIZE,特别奖
0949,Hugo Boss Branded Goods,15/04/2012,910/12,C,CONSOLATION PRIZE,安慰奖
0949,Hugo Boss Branded Goods,15/12/2021,625/21,C,CONSOLATION PRIZE,安慰奖
0949,Hugo Boss Branded Goods,17/01/2021,462/21,S,SPECIAL PRIZE,特别奖
0949,Hugo Boss Branded Goods,17/12/2006,151/06,C,CONSOLATION PRIZE,安慰奖
0949,Hugo Boss Branded Goods,18/02/1995,021/95,S,SPECIAL PRIZE,特别奖
0949,Hugo Boss Branded Goods,21/09/2013,166/13,C,CONSOLATION PRIZE,安慰奖
0949,Hugo Boss Branded Goods,23/08/2025,248/25,C,CONSOLATION PRIZE,安慰奖
0949,Hugo Boss Branded Goods,26/01/2003,012/03,S,SPECIAL PRIZE,特别奖
0949,Hugo Boss Branded Goods,26/02/2022,660/22,2,2ND PRIZE,二奖
0949,Hugo Boss Branded Goods,26/05/2001,062/01,1,1ST PRIZE,首奖
0949,Hugo Boss Branded Goods,26/05/2024,043/24,C,CONSOLATION PRIZE,安慰奖
0949,Hugo Boss Branded Goods,29/09/2012,990/12,C,CONSOLATION PRIZE,安慰奖
0949,Hugo Boss Branded Goods,31/03/2004,039/04,S,SPECIAL PRIZE,特别奖
0949,Hugo Boss Branded Goods,31/08/2019,232/19,S,SPECIAL PRIZE,特别奖
0950,Deformed Flower,01/10/1988,118/88,2,2ND PRIZE,二奖
0950,Deformed Flower,02/12/2009,490/09,C,CONSOLATION PRIZE,安慰奖
0950,Deformed Flower,03/05/1993,053/93,S,SPECIAL PRIZE,特别奖
0950,Deformed Flower,04/03/1993,027/93,S,SPECIAL PRIZE,特别奖
0950,Deformed Flower,06/09/1997,107/97,S,SPECIAL PRIZE,特别奖
0950,Deformed Flower,06/12/1995,146/95,C,CONSOLATION PRIZE,安慰奖
0950,Deformed Flower,07/04/2010,553/10,C,CONSOLATION PRIZE,安慰奖
0950,Deformed Flower,07/08/2024,076/24,C,CONSOLATION PRIZE,安慰奖
0950,Deformed Flower,08/11/2017,913/17,S,SPECIAL PRIZE,特别奖
0950,Deformed Flower,10/02/1990,018/90,C,CONSOLATION PRIZE,安慰奖
0950,Deformed Flower,10/03/2004,030/04,S,SPECIAL PRIZE,特别奖
0950,Deformed Flower,10/04/1993,043/93,S,SPECIAL PRIZE,特别奖
0950,Deformed Flower,11/05/2003,057/03,C,CONSOLATION PRIZE,安慰奖
0950,Deformed Flower,12/10/2011,818/11,1,1ST PRIZE,首奖
0950,Deformed Flower,16/05/2018,008/18,S,SPECIAL PRIZE,特别奖
0950,Deformed Flower,16/08/2003,098/03,1,1ST PRIZE,首奖
0950,Deformed Flower,17/07/2004,085/04,S,SPECIAL PRIZE,特别奖
0950,Deformed Flower,17/11/2012,015/12,S,SPECIAL PRIZE,特别奖
0950,Deformed Flower,21/03/1991,034/91,S,SPECIAL PRIZE,特别奖
0950,Deformed Flower,25/09/2016,707/16,2,2ND PRIZE,二奖
0950,Deformed Flower,27/03/1989,037/89,S,SPECIAL PRIZE,特别奖
0950,Deformed Flower,29/10/1995,130/95,C,CONSOLATION PRIZE,安慰奖
0951,Odd Shape Gun,01/10/2022,764/22,S,SPECIAL PRIZE,特别奖
0951,Odd Shape Gun,02/01/2008,169/08,S,SPECIAL PRIZE,特别奖
0951,Odd Shape Gun,02/12/2006,144/06,S,SPECIAL PRIZE,特别奖
0951,Odd Shape Gun,03/12/2023,963/23,3,3RD PRIZE,三奖
0951,Odd Shape Gun,05/02/2025,159/25,C,CONSOLATION PRIZE,安慰奖
0951,Odd Shape Gun,05/04/2006,041/06,S,SPECIAL PRIZE,特别奖
0951,Odd Shape Gun,05/07/1987,081/87,S,SPECIAL PRIZE,特别奖
0951,Odd Shape Gun,05/10/2021,590/21,C,CONSOLATION PRIZE,安慰奖
0951,Odd Shape Gun,06/05/1995,054/95,3,3RD PRIZE,三奖
0951,Odd Shape Gun,08/07/2026,391/26,S,SPECIAL PRIZE,特别奖
0951,Odd Shape Gun,09/08/2016,684/16,S,SPECIAL PRIZE,特别奖
0951,Odd Shape Gun,09/09/2001,108/01,S,SPECIAL PRIZE,特别奖
0951,Odd Shape Gun,12/09/1992,110/92,1,1ST PRIZE,首奖
0951,Odd Shape Gun,15/07/1989,084/89,2,2ND PRIZE,二奖
0951,Odd Shape Gun,18/01/2015,403/15,S,SPECIAL PRIZE,特别奖
0951,Odd Shape Gun,18/04/2009,379/09,2,2ND PRIZE,二奖
0951,Odd Shape Gun,20/05/2009,394/09,C,CONSOLATION PRIZE,安慰奖
0951,Odd Shape Gun,20/10/2018,085/18,C,CONSOLATION PRIZE,安慰奖
0951,Odd Shape Gun,21/04/1994,048/94,S,SPECIAL PRIZE,特别奖
0951,Odd Shape Gun,23/09/2001,114/01,C,CONSOLATION PRIZE,安慰奖
0951,Odd Shape Gun,27/01/2008,180/08,1,1ST PRIZE,首奖
0951,Odd Shape Gun,30/11/2019,274/19,1,1ST PRIZE,首奖
0952,Deformed Squirrel,01/12/1999,144/99,S,SPECIAL PRIZE,特别奖
0952,Deformed Squirrel,06/04/1992,042/92,C,CONSOLATION PRIZE,安慰奖
0952,Deformed Squirrel,08/12/1999,147/99,3,3RD PRIZE,三奖
0952,Deformed Squirrel,09/09/2007,117/07,S,SPECIAL PRIZE,特别奖
0952,Deformed Squirrel,09/11/1997,135/97,C,CONSOLATION PRIZE,安慰奖
0952,Deformed Squirrel,14/12/2011,849/11,C,CONSOLATION PRIZE,安慰奖
0952,Deformed Squirrel,15/01/1990,007/90,S,SPECIAL PRIZE,特别奖
0952,Deformed Squirrel,18/04/2009,379/09,3,3RD PRIZE,三奖
0952,Deformed Squirrel,18/09/2002,112/02,S,SPECIAL PRIZE,特别奖
0952,Deformed Squirrel,29/04/2025,196/25,S,SPECIAL PRIZE,特别奖
0952,Deformed Squirrel,30/04/2013,097/13,C,CONSOLATION PRIZE,安慰奖
0953,Thorny Leaf,08/07/1995,081/95,1,1ST PRIZE,首奖
0953,Thorny Leaf,08/12/1985,099/85,S,SPECIAL PRIZE,特别奖
0953,Thorny Leaf,12/06/2002,070/02,3,3RD PRIZE,三奖
0953,Thorny Leaf,13/03/2021,490/21,S,SPECIAL PRIZE,特别奖
0953,Thorny Leaf,13/12/2023,967/23,C,CONSOLATION PRIZE,安慰奖
0953,Thorny Leaf,14/09/1991,110/91,C,CONSOLATION PRIZE,安慰奖
0953,Thorny Leaf,20/11/2024,123/24,C,CONSOLATION PRIZE,安慰奖
0953,Thorny Leaf,24/06/2026,385/26,S,SPECIAL PRIZE,特别奖
0953,Thorny Leaf,26/10/2013,182/13,C,CONSOLATION PRIZE,安慰奖
0953,Thorny Leaf,28/12/2019,287/19,S,SPECIAL PRIZE,特别奖
0954,Peak With Tunnel,01/12/2015,558/15,S,SPECIAL PRIZE,特别奖
0954,Peak With Tunnel,04/05/2003,054/03,S,SPECIAL PRIZE,特别奖
0954,Peak With Tunnel,04/09/2022,751/22,C,CONSOLATION PRIZE,安慰奖
0954,Peak With Tunnel,06/05/2014,279/14,S,SPECIAL PRIZE,特别奖
0954,Peak With Tunnel,07/02/2017,777/17,1,1ST PRIZE,首奖
0954,Peak With Tunnel,10/03/2013,073/13,C,CONSOLATION PRIZE,安慰奖
0954,Peak With Tunnel,12/11/2000,137/00,3,3RD PRIZE,三奖
0954,Peak With Tunnel,15/10/2005,124/05,1,1ST PRIZE,首奖
0954,Peak With Tunnel,19/03/1988,034/88,S,SPECIAL PRIZE,特别奖
0954,Peak With Tunnel,22/12/2004,153/04,S,SPECIAL PRIZE,特别奖
0954,Peak With Tunnel,23/01/2008,178/08,S,SPECIAL PRIZE,特别奖
0954,Peak With Tunnel,27/02/2019,149/19,S,SPECIAL PRIZE,特别奖
0954,Peak With Tunnel,27/08/1990,103/90,C,CONSOLATION PRIZE,安慰奖
0954,Peak With Tunnel,27/08/2017,875/17,C,CONSOLATION PRIZE,安慰奖
0954,Peak With Tunnel,28/08/2005,104/05,C,CONSOLATION PRIZE,安慰奖
0954,Peak With Tunnel,30/08/2003,104/03,S,SPECIAL PRIZE,特别奖
0955,Winding River,01/07/1991,078/91,C,CONSOLATION PRIZE,安慰奖
0955,Winding River,02/02/1991,014/91,S,SPECIAL PRIZE,特别奖
0955,Winding River,02/09/1995,105/95,C,CONSOLATION PRIZE,安慰奖
0955,Winding River,05/08/2000,094/00,S,SPECIAL PRIZE,特别奖
0955,Winding River,06/04/2022,678/22,C,CONSOLATION PRIZE,安慰奖
0955,Winding River,06/08/1990,094/90,S,SPECIAL PRIZE,特别奖
0955,Winding River,08/01/2005,004/05,C,CONSOLATION PRIZE,安慰奖
0955,Winding River,09/01/1993,004/93,C,CONSOLATION PRIZE,安慰奖
0955,Winding River,11/09/2005,110/05,1,1ST PRIZE,首奖
0955,Winding River,11/11/2015,548/15,3,3RD PRIZE,三奖
0955,Winding River,12/02/2017,780/17,1,1ST PRIZE,首奖
0955,Winding River,20/03/2016,615/16,C,CONSOLATION PRIZE,安慰奖
0955,Winding River,24/06/2017,843/17,C,CONSOLATION PRIZE,安慰奖
0955,Winding River,28/10/1991,129/91,C,CONSOLATION PRIZE,安慰奖
0955,Winding River,29/04/2009,384/09,C,CONSOLATION PRIZE,安慰奖
0955,Winding River,29/07/2006,090/06,C,CONSOLATION PRIZE,安慰奖
0955,Winding River,31/10/2020,426/20,S,SPECIAL PRIZE,特别奖
0956,Odd Shape Cup,04/08/2004,093/04,C,CONSOLATION PRIZE,安慰奖
0956,Odd Shape Cup,04/12/2005,146/05,C,CONSOLATION PRIZE,安慰奖
0956,Odd Shape Cup,05/05/2001,053/01,S,SPECIAL PRIZE,特别奖
0956,Odd Shape Cup,05/08/2017,864/17,S,SPECIAL PRIZE,特别奖
0956,Odd Shape Cup,06/03/2010,537/10,C,CONSOLATION PRIZE,安慰奖
0956,Odd Shape Cup,08/05/2019,180/19,C,CONSOLATION PRIZE,安慰奖
0956,Odd Shape Cup,09/04/2025,187/25,C,CONSOLATION PRIZE,安慰奖
0956,Odd Shape Cup,13/01/1992,006/92,C,CONSOLATION PRIZE,安慰奖
0956,Odd Shape Cup,18/10/2023,942/23,C,CONSOLATION PRIZE,安慰奖
0956,Odd Shape Cup,19/09/2007,121/07,S,SPECIAL PRIZE,特别奖
0956,Odd Shape Cup,20/10/2010,646/10,S,SPECIAL PRIZE,特别奖
0956,Odd Shape Cup,20/11/2016,736/16,2,2ND PRIZE,二奖
0956,Odd Shape Cup,25/01/2011,692/11,S,SPECIAL PRIZE,特别奖
0956,Odd Shape Cup,30/08/2005,913/05,2,2ND PRIZE,二奖
0957,Funny Looking Hairstyle,01/02/1992,014/92,C,CONSOLATION PRIZE,安慰奖
0957,Funny Looking Hairstyle,05/12/2010,669/10,C,CONSOLATION PRIZE,安慰奖
0957,Funny Looking Hairstyle,06/06/2010,582/10,C,CONSOLATION PRIZE,安慰奖
0957,Funny Looking Hairstyle,06/11/2002,133/02,C,CONSOLATION PRIZE,安慰奖
0957,Funny Looking Hairstyle,08/02/2025,160/25,C,CONSOLATION PRIZE,安慰奖
0957,Funny Looking Hairstyle,09/03/1992,030/92,C,CONSOLATION PRIZE,安慰奖
0957,Funny Looking Hairstyle,12/02/2006,019/06,S,SPECIAL PRIZE,特别奖
0957,Funny Looking Hairstyle,12/04/1997,044/97,C,CONSOLATION PRIZE,安慰奖
